feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
0.21661246,0.41875996,0.427392448,0.220583538,-0.213875168,0.970316202,-0.991438018,-0.378579743,0.531554385,-1.270951721,1,0,0.21661246,0.41875996,0.410564875,0.188267789,B,X,,0
-1.491098004,0.94814295,-1.282355249,-0.305954432,-0.421356808,0.62134674,1.755800694,1.274440228,1.763653072,-1.236478287,1,0,-1.491098004,0.94814295,-1.215364033,-0.280585415,A,Y,,1
0.185853833,-1.237426638,0.024270422,0.109408472,-1.038543821,-1.631275815,0.195191784,0.313184474,-0.66275886,1.328640828,1,0,0.185853833,-1.237426638,0.006786882,0.093835907,C,X,,0
0.007217237,0.037541841,0.341626697,1.091805339,-1.571152351,1.081514086,-1.032926291,-2.522277917,1.087382783,-0.070220362,1,0,0.007217237,0.037541841,0.310909625,0.982211329,A,X,,0
0.612874194,2.571995317,0.762825049,-2.249432454,0.43163163,0.739675468,-1.441688632,-0.557130573,0.045362952,0.608735589,1,0,0.612874194,2.571995317,0.717203434,-2.039952091,B,Y,,0
-0.100302681,-0.168384922,0.296443528,-0.326012496,-0.51098917,-2.553549596,-1.050734705,-0.153905227,1.369049826,0.390366194,1,0,-0.100302681,-0.168384922,0.284163733,-0.29082315,A,Y,,0
-0.131856291,0.975713378,0.184937016,0.000755507,0.337955554,-0.592240845,-0.75589911,-2.153730574,1.130707873,0.685857819,1,0,-0.131856291,0.975713378,0.189261565,-0.005224177,B,X,,0
0.995974734,-1.10229215,0.935396597,0.68135951,-0.531214295,0.483876651,-1.413606206,-0.307808471,-0.920396768,0.408607308,1,0,0.995974734,-1.10229215,0.896745186,0.585880725,B,X,,0
-0.365819408,-0.45909031,-0.583675487,-0.694600369,-0.606503388,0.455904195,1.252539079,-1.751828807,-0.446441012,-1.154362668,1,0,-0.365819408,-0.45909031,-0.54870017,-0.629321801,A,X,,0
-0.158369819,-0.454547719,-0.324968382,-0.218653277,-0.411823369,0.131927967,0.76301635,-0.080878498,-0.429448735,-0.091399558,1,0,-0.158369819,-0.454547719,-0.308914393,-0.192828286,B,X,,0
0.630658276,0.808036189,0.349217741,-0.848065598,0.711410579,3.112910201,-0.152692606,-0.453414108,-1.37702518,-0.423759682,1,0,0.630658276,0.808036189,0.338075846,-0.762195843,C,X,,1
-0.213033721,0.719757942,-0.392786068,-1.293272958,1.80434811,-0.190903792,0.890930278,0.472406278,-0.432773563,-0.956436377,1,0,-0.213033721,0.719757942,-0.373087442,-1.159292543,A,Y,,0
-1.126848993,0.891343902,-0.971301295,-0.204355727,0.693823454,1.166528336,1.333617416,0.444145171,1.325626188,-0.290441482,1,0,-1.126848993,0.891343902,-0.9291075,-0.184588842,A,X,,1
-0.36491319,1.435570993,-0.28790054,-1.828405881,-1.097610982,-0.361628109,0.350506457,0.089395279,0.516328039,-2.068375715,1,0,-0.36491319,1.435570993,-0.270613084,-1.660630078,B,X,,1
0.076064953,-0.115109694,0.368450492,-0.345919329,-1.391958381,1.704102078,-1.015084539,-1.121751103,0.900136366,0.889153825,1,0,0.076064953,-0.115109694,0.360153539,-0.319329937,C,Y,,0
0.65898449,-0.721737553,0.540151657,0.176820872,0.207267329,0.069344337,-0.69478945,-0.27165511,-0.866283569,-0.546680085,1,0,0.65898449,-0.721737553,0.501244374,0.149121165,A,Y,,0
0.225011062,-1.531535315,0.476187274,1.150267396,-0.85153998,0.006273156,-1.128295248,1.118549944,0.657448962,-0.205284019,1,0,0.225011062,-1.531535315,0.45961147,1.036008592,B,X,,0
0.317681258,-1.399078428,0.47700945,-1.520286792,-0.227719615,0.715493097,-0.996519476,1.006730071,0.290131387,0.450962635,1,0,0.317681258,-1.399078428,0.450623584,-1.374192172,C,X,,0
1.382836665,1.562888769,1.316696606,-0.273993082,-1.703871587,-0.924465988,-2.017564597,-0.299838196,-1.219194787,-0.243383979,1,0,1.382836665,1.562888769,1.26356764,-0.229287365,B,Y,,0
-1.093552694,-1.226179358,-0.931376285,2.196646055,0.681743409,0.962502886,1.259928914,-0.001714154,1.323131439,0.767479345,1,0,-1.093552694,-1.226179358,-0.871648632,1.975538429,C,Y,,1
0.865658399,0.671531172,0.847442884,1.528031359,-1.179369122,0.172254386,-1.333820185,0.760846654,-0.68745503,0.887503967,1,0,0.865658399,0.671531172,0.80212936,1.361884565,C,Y,,1
0.53869068,-0.877484022,0.453312184,-1.407087195,2.710794299,-0.063745286,-0.60388303,-0.127406872,-0.669718157,-0.220018028,1,0,0.53869068,-0.877484022,0.442292669,-1.25592717,A,X,,1
-0.27857299,-1.917348886,-0.2671685,-1.471126405,-0.117654932,0.01502775,0.412301502,-0.737029361,0.239335837,0.336277889,1,0,-0.27857299,-1.917348886,-0.253649754,-1.326345918,B,Y,,1
0.627577034,0.195481732,0.480831945,-0.098845201,0.491429453,0.569760357,-0.55912922,-2.532246085,-0.934698819,0.43597539,1,0,0.627577034,0.195481732,0.458757134,-0.08250953,B,Y,,0
0.171798203,-1.299581237,-0.014292991,0.829732418,1.67345209,1.340461052,0.292603073,-1.148263289,-0.732637487,0.811396554,1,0,0.171798203,-1.299581237,-0.017308944,0.737783297,B,X,,0
1.777649381,-0.627733906,1.702898947,-0.288038874,-0.330120094,-0.211666982,-2.624974174,-2.487808657,-1.533720452,1.418531345,1,0,1.777649381,-0.627733906,1.609530423,-0.257240156,A,X,,0
0.132226764,-1.18776524,0.381605336,-0.397323253,-1.892762178,0.311490859,-0.973878476,0.091093606,0.71888026,0.534364899,1,0,0.132226764,-1.18776524,0.360482905,-0.347895391,B,X,,0
0.185795057,1.991370418,0.406122102,0.392913511,-0.998440853,1.623256691,-0.971131836,-0.569148199,0.585102163,1.590403569,1,0,0.185795057,1.991370418,0.40688384,0.337557925,B,Y,,0
-0.184817015,-1.411056831,0.279763294,0.803154743,0.102858578,0.149341911,-1.122258809,0.733054281,1.651990395,0.239627518,1,0,-0.184817015,-1.411056831,0.265348501,0.721984437,C,Y,,0
-1.194457632,-1.096875079,-1.020723718,0.822066078,-2.217591079,-1.168177828,1.386591153,0.324036443,1.434088712,0.872153106,1,0,-1.194457632,-1.096875079,-0.989592774,0.751736846,A,X,,1
0.740765448,-0.320667626,0.620581686,1.795211356,0.534505648,0.887655426,-0.821928698,0.497743089,-0.930020499,0.230070759,1,0,0.740765448,-0.320667626,0.593328721,1.616937157,A,Y,,0
-0.159729371,0.410550085,-0.598769863,-0.231069477,-0.100475721,-0.057390703,1.597281439,0.839349114,-1.318613722,1.393181258,1,0,-0.159729371,0.410550085,-0.590577759,-0.209412559,A,X,,1
-1.073482337,-0.49987243,-0.909032297,0.543032279,0.99435152,0.9022714,1.220770282,-0.196093211,1.316001266,-0.2338978,1,0,-1.073482337,-0.49987243,-0.855106255,0.486111424,C,Y,,1
1.155507432,0.876046793,1.088077602,1.472670676,-0.889240828,0.955300558,-1.648743185,-0.229548655,-1.058506662,-0.603980626,1,0,1.155507432,0.876046793,1.0365042,1.324644238,B,Y,,0
-0.456002826,-0.370582762,-0.127947647,-1.348047112,-0.457848386,-0.159362232,-0.270012714,0.521279905,1.402636292,-0.714680677,1,0,-0.456002826,-0.370582762,-0.130454905,-1.224333331,A,Y,,1
0.208558502,-1.542803218,-0.104898701,-0.16063112,0.986376506,-0.711973227,0.622596694,-0.96624632,-1.175446763,-0.484173951,1,0,0.208558502,-1.542803218,-0.099008234,-0.137840874,B,X,,1
0.049759191,0.012223548,0.213400771,-1.196665592,-0.893595014,-1.641380116,-0.579656184,1.370101854,0.498572356,-0.265560513,1,0,0.049759191,0.012223548,0.201941249,-1.094307952,A,Y,,0
0.308705574,-1.771068553,0.20699432,0.47154238,-0.782003493,-0.759703117,-0.184854941,-1.228443831,-0.556253536,-1.831144878,1,0,0.308705574,-1.771068553,0.195233921,0.423487667,A,Y,,1
1.041535665,-1.319247195,0.912847302,-0.202980637,1.096469234,-0.625677287,-1.278715331,-0.063524575,-1.175983142,-0.800038564,1,0,1.041535665,-1.319247195,0.861911086,-0.18613236,B,Y,,0
-0.076838871,0.731380253,-0.342867469,0.590422061,1.192735165,-1.257868156,0.935828268,0.338687318,-0.81345878,-0.142146537,1,0,-0.076838871,0.731380253,-0.331112142,0.532085011,B,X,,1
-0.65479305,-0.04489303,-1.297053499,0.182501031,-0.399899062,0.269294753,3.012567126,1.171717915,-1.623481629,-0.6701152,1,0,-0.65479305,-0.04489303,-1.220505335,0.161126442,C,X,,1
0.376070126,0.333859967,0.249580794,1.431366782,-0.039307288,-0.134496784,-0.217304256,-1.312219193,-0.686076633,1.081766728,1,0,0.376070126,0.333859967,0.234073365,1.287573325,A,Y,,0
-0.413843866,0.020417167,0.055136192,-1.465673857,0.338357442,-0.992578007,-0.768089321,0.366746408,1.83249936,-1.769050304,1,0,-0.413843866,0.020417167,0.048331637,-1.312550089,B,X,,0
0.20901637,0.156693728,0.021876294,1.023530644,1.695722878,1.897288695,0.236068295,-1.336725439,-0.76306217,0.175286779,1,0,0.20901637,0.156693728,0.010054505,0.911886941,A,Y,,0
-0.670561783,0.689164457,-0.15102079,-0.683634282,-0.257620486,-0.069633453,-0.510457306,-0.014270353,2.183917855,-0.273729252,1,0,-0.670561783,0.689164457,-0.157004673,-0.625883807,B,X,,0
0.741042542,0.638660169,0.568498521,1.058118325,0.603247501,0.298158466,-0.66245653,0.14808942,-1.101298497,0.36761984,1,0,0.741042542,0.638660169,0.535326462,0.941403513,C,Y,,0
-0.226625024,0.103438129,-0.410413969,2.04207604,-0.692250329,-1.968923142,0.925073887,-0.022278979,-0.43610338,0.277358462,1,0,-0.226625024,0.103438129,-0.389528575,1.839446714,A,X,,1
0.433768496,0.997632077,0.476886572,-0.286794236,-0.091706024,-0.887769512,-0.827924109,-0.291758632,-0.173771085,0.759514887,1,0,0.433768496,0.997632077,0.438570006,-0.255671131,C,Y,,1
-1.472068582,-1.289480587,-1.272705801,0.058449481,-1.765387587,1.740941487,1.753904892,0.421716933,1.71920209,0.912620323,1,0,-1.472068582,-1.289480587,-1.209662192,0.059640157,C,Y,,1
0.844154763,-1.725806729,0.708132138,-0.677564652,0.666312501,0.462591293,-0.939502588,-0.981165531,-1.056768422,1.194109403,1,0,0.844154763,-1.725806729,0.69197856,-0.597329809,B,X,,0
0.482598222,0.496199187,0.358984016,-0.535316713,-0.327017318,-0.213456779,-0.397071784,1.93515404,-0.753957056,0.511499575,1,0,0.482598222,0.496199187,0.33631606,-0.486312117,A,Y,,0
-1.018611536,-0.021856747,-0.839524054,0.707231374,-0.193304226,1.471585083,1.087992926,-0.193427629,1.324023576,1.475112364,1,0,-1.018611536,-0.021856747,-0.788094496,0.628173889,B,Y,,1
-0.714832374,0.324458604,-1.109142555,-1.803862793,1.856647437,-0.481765971,2.351653914,0.844774376,-0.769800306,-2.391956204,1,0,-0.714832374,0.324458604,-1.067280627,-1.623885972,A,Y,,1
-0.549477379,0.51887118,-1.422073883,0.495805021,-1.365021795,0.701494782,3.547011321,0.414772891,-2.452454906,0.001619031,1,0,-0.549477379,0.51887118,-1.351968779,0.446131298,A,X,,1
-0.770587495,0.079915264,-0.646999175,0.320930062,-0.654769776,-0.510608499,0.859397466,0.72303794,0.962776827,-0.98786591,1,0,-0.770587495,0.079915264,-0.60951171,0.295926147,B,Y,,1
1.051463603,-0.031058933,0.933028794,-0.909683417,-2.087027019,-0.584617731,-1.32596655,-0.667779556,-1.149683262,-0.936506375,1,0,1.051463603,-0.031058933,0.898302215,-0.793178642,B,Y,,0
1.479988239,0.043514669,1.39367211,0.558139515,0.4148655,0.46328853,-2.111879849,-0.296607459,-1.355588899,-2.529560078,1,0,1.479988239,0.043514669,1.306332472,0.504999669,A,Y,,0
0.650574135,-0.453248409,0.509638566,1.452467534,-0.508140198,-0.147780319,-0.61378471,0.30047436,-0.932399191,0.326744765,1,0,0.650574135,-0.453248409,0.486377101,1.312271203,A,Y,,0
0.544237217,1.040057891,0.40838634,-1.018869957,0.815754487,0.602473436,-0.458634646,-0.940015932,-0.838650281,-0.227770979,1,0,0.544237217,1.040057891,0.40227554,-0.92294502,A,Y,,1
0.748219786,1.617212575,0.630993545,0.104355938,1.976440585,-1.564241612,-0.842926286,-1.330313626,-0.925764672,-0.898784048,1,0,0.748219786,1.617212575,0.578273193,0.081048659,B,X,,0
0.69646518,0.272421397,0.614802767,0.41746509,1.252540731,-0.779019422,-0.868473698,-0.818605027,-0.772024515,1.191085855,1,0,0.69646518,0.272421397,0.592823918,0.368723427,A,Y,,0
-1.113078807,1.635066395,-1.844433256,1.311693449,-0.21596052,0.937477493,4.020261576,-0.253676078,-1.582143405,-1.092141593,1,0,-1.113078807,1.635066395,-1.73470102,1.19863117,B,Y,,1
-0.094200406,-2.017338798,-0.897234864,-2.832325925,0.523223186,-1.22032069,2.60380005,0.12861745,-2.555427464,0.81398086,1,0,-0.094200406,-2.017338798,-0.86354953,-2.526495659,B,X,,1
-0.045444369,-1.268136805,0.281593527,-0.168259134,1.255145788,-0.497672523,-0.925886073,-1.746466726,1.101497792,0.068371566,1,0,-0.045444369,-1.268136805,0.24820641,-0.14113944,A,X,,0
-0.508495766,-0.972764517,-0.043144355,0.406622034,-0.491956905,1.328056889,-0.605082694,0.63867714,1.889302936,-0.172629134,1,0,-0.508495766,-0.972764517,-0.043062444,0.35450245,B,Y,,0
0.64505426,-0.785986033,0.499378064,-1.381044603,1.072978048,2.363872495,-0.59044619,0.721562505,-0.943884212,0.303818596,1,0,0.64505426,-0.785986033,0.479648251,-1.236403764,A,Y,,0
1.003084885,0.996570511,0.907323499,-0.466495379,-1.639484163,-0.392471106,-1.317563103,-0.190503106,-1.040508839,0.640479795,1,0,1.003084885,0.996570511,0.858199019,-0.426606363,B,X,,0
1.417767413,-1.087245939,1.343994924,-1.085825129,-0.675708079,0.034152417,-2.050320629,-1.148794035,-1.269470668,0.679373283,1,0,1.417767413,-1.087245939,1.294769986,-0.984760996,B,X,,0
0.45808561,0.950015829,-0.018849249,0.243004722,-0.739371407,1.191899334,0.721372941,-0.196280651,-1.890582617,-1.53270056,1,0,0.45808561,0.950015829,-0.0245419,0.232195516,C,X,,1
1.726785498,1.419603005,1.641213496,-0.600423566,-0.649373038,1.321304032,-2.510282567,1.00751369,-1.532181707,-1.866539951,1,0,1.726785498,1.419603005,1.554775613,-0.546701392,C,X,,0
0.597016003,-0.123344064,0.253542704,0.309047443,-0.318748315,-1.029811849,0.090764391,-0.235711245,-1.555301467,-0.655687719,1,0,0.597016003,-0.123344064,0.237039416,0.281966167,B,Y,,1
-0.238523602,-0.360039269,-0.369393798,-0.728077098,0.160489624,2.212531039,0.78254944,0.31237821,-0.25457052,0.37334856,1,0,-0.238523602,-0.360039269,-0.35375333,-0.657004154,A,X,,1
0.426058695,0.436005775,0.558601874,0.84383951,0.149597958,0.097827175,-1.088668356,0.453585524,0.124000712,0.392634116,1,0,0.426058695,0.436005775,0.534120062,0.747815864,C,Y,,0
-0.155225402,0.69758697,-0.00806363,-0.83609167,1.88843694,-0.164241985,-0.200306873,-1.302844764,0.593421417,0.308009902,1,0,-0.155225402,0.69758697,-0.01205239,-0.760332123,A,Y,,0
1.451732738,-1.598124352,1.3588618,0.462172666,-0.42924442,0.58855327,-2.046507955,-1.363174005,-1.356509229,2.024309623,1,0,1.451732738,-1.598124352,1.297032551,0.428949735,B,Y,,0
-0.973531458,0.205455687,-0.820138462,-0.775606605,-0.667333381,-2.241915935,1.094110897,-0.498987256,1.207371214,-0.800335406,1,0,-0.973531458,0.205455687,-0.788345709,-0.698357943,B,X,,1
-0.931213228,-0.608493904,-0.772027088,-1.007867913,0.158756051,1.156006669,1.008493412,-1.793076398,1.195601996,0.253737297,1,0,-0.931213228,-0.608493904,-0.73401452,-0.901953898,A,Y,,1
0.11616141,0.341660232,0.655201779,-0.271314978,0.729063645,0.351165468,-1.832767488,-1.121530147,1.676947673,-1.216580804,1,0,0.11616141,0.341660232,0.619281672,-0.239366824,C,Y,,0
1.057832283,2.08604705,0.935541091,-1.014759493,-1.181874125,0.449473913,-1.324410775,0.416446038,-1.166903017,-0.361462767,1,0,1.057832283,2.08604705,0.890160647,-0.920647885,B,X,,0
1.009796354,-0.264514841,0.912473949,-2.003862364,0.829474842,-0.193826139,-1.323567953,-1.239258395,-1.050477597,0.63541803,1,0,1.009796354,-0.264514841,0.882183607,-1.799052718,B,Y,,0
0.532570132,1.605619833,0.417323818,-2.080740525,-0.384387377,-0.205766994,-0.502837768,-0.936795235,-0.762865683,1.205818421,1,0,0.532570132,1.605619833,0.403082809,-1.864157643,C,Y,,1
1.452768958,1.135620147,1.393065764,-1.106293512,0.932191564,-0.236555287,-2.149470971,-0.608589723,-1.248891719,-0.824514162,1,0,1.452768958,1.135620147,1.311585186,-0.999560175,A,X,,0
-0.735266775,-0.196921808,-0.803637387,-0.464581078,-0.63002498,0.731955503,1.388979245,-1.745707433,0.309966954,0.044358798,1,0,-0.735266775,-0.196921808,-0.768232404,-0.418318823,A,Y,,1
-0.52228068,-0.15032046,-0.563511425,-0.326696213,-2.075588009,-0.086069693,0.964229269,-1.172233753,0.244143366,-1.042577695,1,0,-0.52228068,-0.15032046,-0.52224873,-0.299308704,B,X,,1
0.961894795,-0.133003164,0.786406229,-1.320892283,0.218388988,1.288863425,-1.007949547,-0.469764464,-1.271123098,2.143007055,1,0,0.961894795,-0.133003164,0.743485526,-1.186669748,A,X,,1
0.538649375,0.690910957,0.669515328,-0.444806838,-0.114559427,0.084094388,-1.264263191,-0.04512289,0.036848624,0.139028687,1,0,0.538649375,0.690910957,0.655103712,-0.403366613,B,Y,,0
2.026704422,-0.302180587,1.993077054,-2.603137088,1.153590343,1.386349397,-3.150324806,-0.064184161,-1.580020675,-0.361310562,1,0,2.026704422,-0.302180587,1.894833465,-2.347446958,B,X,,0
0.693510866,-0.222474897,0.568253737,2.046862196,0.68206949,0.126177904,-0.730586276,-0.403075989,-0.912318774,-0.674934019,1,0,0.693510866,-0.222474897,0.525293513,1.845866202,C,Y,,0
-0.101944095,-0.221599694,0.250126047,-1.440981635,-0.346771577,-0.585792723,-0.911651971,1.127686295,1.224270102,0.958816306,1,0,-0.101944095,-0.221599694,0.241165303,-1.296181328,A,X,,0
1.045410291,-0.614323144,0.244179606,-0.709788992,-0.968045759,-0.310307705,0.76912152,-1.371743129,-3.376195428,0.978889559,1,0,1.045410291,-0.614323144,0.22616794,-0.656355719,C,X,,1
-0.958323303,-1.3365685,-0.201875146,1.336657358,-1.278352629,-0.895427961,-0.772130067,0.320216578,3.166705228,1.548639295,1,0,-0.958323303,-1.3365685,-0.18931741,1.195928104,A,X,,0
0.811768427,0.290947364,0.233988584,0.957839631,-1.046121085,0.473407416,0.46168007,0.034008096,-2.476631797,-0.790881792,1,0,0.811768427,0.290947364,0.223483388,0.857986561,A,Y,,1
1.341684114,0.783390509,1.238335712,-0.251538886,-0.464404262,0.462060893,-1.837870887,1.422369862,-1.310914214,-0.597510195,1,0,1.341684114,0.783390509,1.173691931,-0.226635751,B,Y,,0
0.463545397,-0.087084726,0.702689315,1.879874549,1.199299573,-0.032276894,-1.474413978,-0.32780646,0.445105512,0.52075612,1,0,0.463545397,-0.087084726,0.661094738,1.688690584,B,Y,,0
-0.794622973,-1.35693557,-0.805964705,0.223153055,-0.340598707,0.500143033,1.310075186,0.680230208,0.539354115,0.551885972,1,0,-0.794622973,-1.35693557,-0.760663608,0.192297466,B,X,,1
0.43627002,-0.138082335,0.753773765,0.591136118,0.457324281,2.098221475,-1.669958664,1.942245595,0.720916325,-0.10697147,1,0,0.43627002,-0.138082335,0.713263224,0.52956321,B,Y,,0
0.245457799,-0.504179831,0.086296348,-0.081522673,-1.778587584,0.319651826,0.092125417,-0.487228564,-0.698081658,0.347676484,1,0,0.245457799,-0.504179831,0.069665153,-0.067682678,B,X,,0
0.034012606,-0.407036313,-0.191592986,0.686318457,0.014273068,-0.953939419,0.634443898,0.58441298,-0.761794923,0.105894453,1,0,0.034012606,-0.407036313,-0.19269752,0.608010605,C,Y,,0
0.414417649,-1.831682247,0.205126962,-1.051309912,-0.197937729,2.067906338,-0.025966115,1.857702344,-0.984430896,1.497431683,1,0,0.414417649,-1.831682247,0.201186678,-0.95973994,C,X,,1
-0.037962633,-1.239588013,0.422587961,0.607840339,-0.185097649,1.212129204,-1.345664834,0.716340081,1.532297485,1.101330165,1,0,-0.037962633,-1.239588013,0.410973563,0.533523759,C,X,,0
-1.303805883,0.33271933,-1.104733373,-1.333148008,-0.726774138,-0.877617357,1.484715868,0.333230535,1.596197716,-0.247335964,1,0,-1.303805883,0.33271933,-1.050234195,-1.19473688,B,X,,1
0.765831505,0.084466786,0.686706582,-1.069254494,-0.993589516,0.135924567,-0.987562306,2.324673306,-0.814051355,0.956295002,1,0,0.765831505,0.084466786,0.656471227,-0.974237067,B,X,,0
0.558447864,-0.965782633,0.789015207,-0.538573673,0.819373268,0.423889482,-1.60054601,-1.482984432,0.348241978,-0.466758812,1,0,0.558447864,-0.965782633,0.748542074,-0.497041565,A,X,,0
0.072533972,-0.893746019,0.482586438,-0.387964969,-0.151967382,1.060143819,-1.368791362,-2.89951388,1.287151579,-0.176133504,1,0,0.072533972,-0.893746019,0.461981967,-0.338647909,C,X,,0
0.152522387,0.915390276,0.010154458,-0.549540275,-0.080599749,-0.833056057,0.190004243,-0.635557841,-0.575797725,-0.116765916,1,0,0.152522387,0.915390276,0.018977428,-0.49118161,A,X,,0
-0.641805561,0.976040719,-0.120390987,1.399486427,1.704592093,-1.108112458,-0.562335648,-0.277513619,2.169179957,-0.628654305,1,0,-0.641805561,0.976040719,-0.110949322,1.248796982,B,Y,,0
0.582760181,-1.122544806,0.42265745,-0.917502821,0.818777644,1.537931918,-0.446398003,0.271495311,-0.945832658,1.017661467,1,0,0.582760181,-1.122544806,0.424051511,-0.835373152,A,Y,,0
0.370873223,1.920367502,-0.127253271,-1.22289502,2.124771403,1.331339062,0.926078817,-1.293507625,-1.896559247,0.07125375,1,0,0.370873223,1.920367502,-0.131910127,-1.099807382,A,X,,1
-0.040533157,0.267843638,-0.749542481,-0.823534971,-0.496531735,-1.153492426,2.230491298,1.32527609,-2.287148215,-0.518252639,1,1,-0.040533157,0.267843638,-0.710256343,-0.732988363,C,Y,,1
-0.048193033,0.243134655,0.329889295,-0.470203339,-0.921451023,-0.56539297,-1.077372412,-0.97858839,1.27026943,0.612332214,1,0,-0.048193033,0.243134655,0.305637251,-0.421643968,B,Y,,0
-0.203475604,-0.979925575,0.102017692,-1.957338589,-0.344063957,-0.374534151,-0.606432073,0.193379452,1.145739161,-0.668143048,1,0,-0.203475604,-0.979925575,0.096366738,-1.762068973,B,Y,,0
0.725886075,-1.207021648,0.572360972,-1.075312393,1.276965386,0.338023481,-0.696216078,-0.94550688,-1.028163531,1.676393027,1,0,0.725886075,-1.207021648,0.546053904,-0.948015255,C,Y,,0
0.040914666,0.427962627,-0.002352982,1.723074718,-0.16055961,-0.555286103,0.066475158,-1.922771772,-0.171047718,1.639256517,1,0,0.040914666,0.427962627,-0.015312499,1.548230967,A,X,,1
-1.58553041,1.692346572,-1.339404096,0.144326472,0.145427217,-0.703710399,1.793196922,0.339355813,1.954296868,-2.703348047,1,0,-1.58553041,1.692346572,-1.279233368,0.119048117,C,X,,1
-0.154477397,1.296063062,-0.14736378,-1.107156817,-0.524662407,0.493654848,0.226222841,-0.15129922,0.135298622,-0.365505937,1,0,-0.154477397,1.296063062,-0.126832874,-1.009486558,C,Y,,1
0.849136694,2.637881752,0.789255648,0.301873381,-0.569698963,-0.357827933,-1.180048029,-2.205294373,-0.811604407,-0.386322475,1,0,0.849136694,2.637881752,0.742693972,0.270701721,B,Y,,0
-0.471800991,-0.38281719,-0.498363694,-0.123728946,-1.264498407,-1.793106453,0.838406554,-1.184030558,0.255450923,-0.397679694,1,0,-0.471800991,-0.38281719,-0.487750949,-0.114314253,A,X,,1
-0.147018187,-0.412479012,0.21204831,-0.738697498,-0.817682397,-1.133830357,-0.860672352,2.022590231,1.279825601,-1.627004921,1,0,-0.147018187,-0.412479012,0.1945016,-0.681901357,C,X,,0
0.38648319,0.530683123,0.539902212,-0.663436157,-0.849720921,-0.482983926,-1.088904688,-0.314690829,0.220916136,0.037574859,1,0,0.38648319,0.530683123,0.512276634,-0.588170509,B,X,,0
0.072034773,0.577363525,-0.287975613,-0.128659446,0.666269672,0.577978524,0.983909733,-0.484118495,-1.228517406,1.406934746,1,0,0.072034773,0.577363525,-0.271242181,-0.122426649,C,X,,1
1.164402572,0.202328796,1.082886495,1.631856899,-1.269330497,1.702514658,-1.619998883,1.818061923,-1.110983184,-0.733032996,1,0,1.164402572,0.202328796,1.033869746,1.465309915,B,Y,,0
-0.590570885,0.250628232,-0.506892712,0.808571007,1.22885655,0.461078032,0.692348123,-0.774203818,0.701796028,-0.264355833,1,0,-0.590570885,0.250628232,-0.468214442,0.744025852,B,X,,1
-0.478967699,-0.652950156,-0.421214944,-0.54978936,0.030476414,-0.897253006,0.592396301,0.268050428,0.536133993,-0.315266334,1,0,-0.478967699,-0.652950156,-0.422803344,-0.494243255,B,Y,,1
-0.496826457,-0.017894977,0.006977422,-0.976400049,-0.383874741,0.202280408,-0.741253125,-1.233101305,2.006474131,-0.045254302,1,0,-0.496826457,-0.017894977,0.004170995,-0.86078267,B,Y,,0
-1.286270246,1.052211156,-1.077662893,0.09743411,-1.875007387,1.17998853,1.427448724,0.400000006,1.614630806,-0.226942466,1,0,-1.286270246,1.052211156,-1.02679826,0.080132389,B,X,,1
-0.360783284,0.890057732,-0.304986188,-0.607261414,-0.088544215,-0.453891416,0.408673441,1.39922795,0.444014539,-0.200201254,1,0,-0.360783284,0.890057732,-0.299104325,-0.527605224,C,X,,1
-0.618955381,0.411565719,-0.508525511,-0.941403169,-1.443925547,0.444853538,0.656203461,0.805574703,0.809791827,1.120967024,1,0,-0.618955381,0.411565719,-0.473967504,-0.852662478,C,X,,1
0.266472816,0.102484642,0.018530981,-0.482827591,0.350370216,-0.844324037,0.329544613,-2.230468019,-1.003398425,-1.781158414,1,0,0.266472816,0.102484642,0.009336944,-0.429602458,C,Y,,1
1.370181003,1.183493667,1.260283092,-1.178040867,0.900398588,0.451225319,-1.863607467,1.523238622,-1.352984801,1.667224112,1,0,1.370181003,1.183493667,1.194920991,-1.055820313,B,X,,0
-0.347147194,-0.114472372,0.104893299,0.147755907,0.551964259,-0.344098028,-0.823406753,0.210367114,1.728771557,-0.761824672,1,0,-0.347147194,-0.114472372,0.099714498,0.118025459,A,X,,0
-1.127924629,0.166637895,-0.943353103,1.05995017,0.584524052,-0.268139139,1.246700308,-1.012644441,1.421236179,-1.194186651,1,0,-1.127924629,0.166637895,-0.897497723,0.966260169,C,Y,,1
-2.219872458,-0.809724836,-1.8943717,0.187800338,-0.059654312,-1.701665858,2.568945688,0.20335946,2.673782433,-0.78717407,1,0,-2.219872458,-0.809724836,-1.808853558,0.16648931,C,X,,1
-1.084775418,0.444895895,-0.933608186,0.850719394,1.031653775,-1.408919103,1.279464516,-1.113294834,1.280794143,0.891863022,1,0,-1.084775418,0.444895895,-0.8825711,0.77402784,B,Y,,1
-0.319070176,0.919871516,0.128477105,1.01892324,0.11345604,0.185837629,-0.854749678,-0.616143458,1.693724091,-0.594210872,1,0,-0.319070176,0.919871516,0.131744562,0.92848806,B,X,,0
1.25853378,0.08520945,1.142580252,-2.991135971,0.324057028,-1.14769139,-1.66590957,-1.630473244,-1.291782653,-0.186896158,1,0,1.25853378,0.08520945,1.076177093,-2.694784713,B,X,,0
